Instruction,condsFile,emotions,emotionsREP,TeclaQ2,TeclaP2,CATarget2,CAHappy2,Body,Face,Type,Stimulus,Gender,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,respNo,CAfear,Instruction_1.started,Instruction_1.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,Instructions2.started,Instructions2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_8.started,text_8.stopped,text_7.started,text_7.stopped,text_9.started,text_9.stopped,Qtext.started,Qtext.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,ISI.started,ISI.stopped,fix_duration,start,text_12.started,text_12.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_10.started,text_10.stopped,ISI_3.started,ISI_3.stopped,text_2.started,text_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,CAanger,text_3.started,text_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,participant,impar_incluso,date,expName,psychopyVersion,frameRate,TeclaQ,TeclaP,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_1_h-copy.png,male,0,1,1,1,0,15,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,270.86011513503036,272.0641022280324,272.0432767070015,272.1473296190379,q,1.1420412280131131,272.0432767070015,None,272.1297870980343,None,272.1297870980343,None,0.002205653698183596,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_2_a-copy.png,male,0,1,1,1,0,16,16,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.85,273.24460852204356,274.0027034910163,274.0027034910163,274.1279155210359,p,0.6673644189722836,274.0027034910163,None,274.0778326240252,None,274.0778326240252,None,0.004073529737070203,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_3_h-copy.png,male,0,1,1,1,0,17,17,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000000000000001,1.0000000000000002,274.7148954340373,275.6440455230186,275.61814846104244,275.7292547880206,q,0.6730446600122377,275.61814846104244,None,275.71086937200744,None,275.71086937200744,None,0.001257638679817319,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_10_h_a-copy.png,female,0,1,1,1,0,18,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.85,276.3618960240274,277.1389540579985,277.11335960699944,277.2358077740064,p,0.4809001340181567,277.11335960699944,None,277.18627393699717,None,277.18627393699717,None,0.01324541331268847,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_6_h-copy.png,female,0,1,1,1,0,19,19,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,277.63030336704105,278.6967491490068,278.6711984060239,278.7962030470371,q,0.6049479629728012,278.6711984060239,None,278.76895222603343,None,278.76895222603343,None,0.0053404467180371284,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_4_h-copy.png,female,0,1,1,1,0,20,20,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,279.33295351604465,280.4966158409952,280.46994365000864,280.5849470900139,q,0.9411377849755809,280.46994365000864,None,280.5849470900139,None,280.5849470900139,None,0.0022542246733792126,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_9_a-copy.png,female,0,1,1,1,0,21,21,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,281.4635612349957,282.6185564350453,282.5975889270194,282.71443990204716,p,0.6495097710285336,282.5975889270194,None,282.6868177570286,None,282.6868177570286,None,0.0013340527075342834,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_9_a_h-copy.png,female,0,1,1,1,0,22,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,283.29797073302325,284.5190330920159,284.4717382020317,284.58989266800927,q,0.7003520759753883,284.4717382020317,None,284.58989266800927,None,284.58989266800927,None,0.0018218146869912744,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_10_a-copy.png,female,0,1,1,1,0,23,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,285.21744527702685,286.44913852005266,286.42122270102846,286.5493451540242,p,0.7249936059815809,286.42122270102846,None,286.52070622402243,None,286.52070622402243,None,0.0033339866786263883,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_3_h-copy.png,male,0,1,1,1,0,24,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,287.20069047401194,288.3073412340018,288.28680033399723,288.41610402602237,q,0.8482339819893241,288.28680033399723,None,288.3875170300016,None,288.3875170300016,None,0.0029290607199072838,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_6_a-copy.png,female,0,1,1,1,0,25,25,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,289.1997273990419,290.153645530052,290.133181754034,290.25058871501824,p,0.7029391970136203,290.133181754034,None,290.22181599005125,None,290.22181599005125,None,0.007413948711473495,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_8_h-copy.png,male,0,1,1,1,0,26,26,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000000000000001,1.0000000000000002,290.9010901070433,291.8232048890204,291.7763460560236,291.90081310801907,q,1.0501343489740975,291.7763460560236,None,291.8720245620352,None,291.8720245620352,None,0.0008511737105436623,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_1_a-copy.png,male,0,1,1,1,0,27,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,292.8859378049965,293.84114730602596,293.8191472760518,293.9373517759959,p,1.0159418359980918,293.8191472760518,None,293.9190533570363,None,293.9190533570363,None,0.01668233040254563,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_1_h_a-copy.png,male,0,1,1,1,0,28,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,294.8891691919998,295.9687884210143,295.9201565850526,296.0357031010208,q,0.9140239070402458,295.9201565850526,None,296.00872578000417,None,296.00872578000417,None,0.016127981361933053,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_6_h_a-copy.png,female,0,1,1,1,0,29,29,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,296.87311998702353,297.70383457501885,297.67883741803234,297.80344454501756,p,3.579155837011058,297.67883741803234,None,297.7788282260299,None,297.7788282260299,None,0.0022915556328371167,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_6_a_h-copy.png,female,0,1,1,1,0,30,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,301.3222367099952,302.4928081930266,302.44825950299855,302.5580267450423,q,0.6663443129509687,302.44825950299855,None,302.53896802599775,None,302.53896802599775,None,0.013692487380467355,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_4_h_a-copy.png,female,0,1,1,1,0,31,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,303.1896274420433,304.41083415900357,304.36466624605237,304.490391637024,p,2.053471189981792,304.36466624605237,None,304.4607654820429,None,304.4607654820429,None,0.013485400355421007,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_8_a_h-copy.png,male,0,1,1,1,0,32,32,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,306.4742036150419,307.5797641670215,307.5318182200426,307.65761175804073,q,0.7941180889611132,307.5318182200426,None,307.65761175804073,None,307.65761175804073,None,0.01456608739681542,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_1_h-copy.png,male,0,1,1,1,0,33,33,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,308.35893085203134,309.5249770079972,309.49745509104105,309.62555679801153,q,1.4615037660114467,309.49745509104105,None,309.5980462410371,None,309.5980462410371,None,0.005210837698541582,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_3_h_a-copy.png,male,0,1,1,1,0,34,34,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,311.02578849403653,312.17817703203764,312.15836225199746,312.26386106404243,q,2.2874301679548807,312.15836225199746,None,312.2458031560527,None,312.2458031560527,None,0.014323082403279841,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_9_a-copy.png,female,0,1,1,1,0,35,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,314.51025054603815,315.71777964301873,315.69708224304486,315.8113750300254,q,0.7559224329888821,315.69708224304486,None,315.78282093501184,None,315.78282093501184,None,0.014522523386403918,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_6_a-copy.png,female,0,1,1,1,0,36,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500000000000001,0.9500000000000001,316.51113063504454,317.3717617720249,317.3461934950319,317.46558146504685,q,1.0097443829872645,317.3461934950319,None,317.44557200500276,None,317.44557200500276,None,2.2588646970689297e-05,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_2_h-copy.png,male,0,1,1,1,0,37,37,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000000000000001,1.0000000000000002,318.412223102001,319.335967275023,319.2918466950068,319.4126835530042,q,1.4512049590121023,319.2918466950068,None,319.3834198190016,None,319.3834198190016,None,0.002575199701823294,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_5_a_h-copy.png,female,0,1,1,1,0,38,38,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,320.8146223940421,321.79641333100153,321.74659000104293,321.8662414349965,p,2.7934867800213397,321.74659000104293,None,321.8468322310364,None,321.8468322310364,None,0.012892193393781781,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_5_a-copy.png,female,0,1,1,1,0,39,39,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,324.599045939045,325.5533925930504,325.5533925930504,325.66809193301015,p,0.6995370200020261,325.5533925930504,None,325.6303021720378,None,325.6303021720378,None,0.00032437260961160064,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_5_a-copy.png,female,0,1,1,1,0,40,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,326.3029603770119,327.38234149001073,327.3321439330466,327.46578100003535,q,0.7417801229748875,327.3321439330466,None,327.4352816500468,None,327.4352816500468,None,0.015003992419224232,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_8_a-copy.png,male,0,1,1,1,0,41,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,328.11613491602475,329.23320345801767,329.20468620804604,329.3330102619948,p,1.278274225012865,329.20468620804604,None,329.30528694204986,None,329.30528694204986,None,0.0047959237126633525,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_8_a-copy.png,male,0,1,1,1,0,42,42,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,330.53482325799996,331.3431352120242,331.3431352120242,331.4660885190242,p,0.8136015060008503,331.3431352120242,None,331.44072715804214,None,331.44072715804214,None,0.002280909684486687,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_2_h_a-copy.png,male,0,1,1,1,0,43,43,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,332.2188820380252,333.1756682150299,333.1518707050127,333.2701256030123,p,0.6270727660157718,333.1518707050127,None,333.2506625080132,None,333.2506625080132,None,0.016360889363568276,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_7_a-copy.png,male,0,1,1,1,0,44,44,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,333.8352849910152,334.90639535401715,334.8559322869987,334.9850425540353,q,0.9759934060275555,334.8559322869987,None,334.9562617140473,None,334.9562617140473,None,0.016529249376617372,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_6_h-copy.png,female,0,1,1,1,0,45,45,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,335.88860426004976,337.01034881401574,336.9687999720336,337.0856244339957,p,0.7018895269720815,336.9687999720336,None,337.0565171770286,None,337.0565171770286,None,0.016151565359905362,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_3_a-copy.png,male,0,1,1,1,0,46,46,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,337.7224641570356,338.80385110899806,338.7751911600353,338.9034749530256,p,0.7647646149853244,338.7751911600353,None,338.87437381001655,None,338.87437381001655,None,0.0019513467559590936,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_2_h-copy.png,male,0,1,1,1,0,47,47,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,339.5739702170249,340.7534395630355,340.72484719904605,340.84030539903324,q,0.64881995995529,340.72484719904605,None,340.8208203870454,None,340.8208203870454,None,0.0034816277329809964,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_4_a-copy.png,female,0,1,1,1,0,48,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,341.4420247260132,342.6044930900098,342.5757322200225,342.70464106905274,p,0.6099941200227477,342.5757322200225,None,342.6756803920143,None,342.6756803920143,None,0.012440842401701957,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_7_h-copy.png,male,0,1,1,1,0,49,49,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000002,1.1000000000000003,343.2379087010049,344.25496153201675,344.2266159460414,344.354748947022,q,0.5021893510129303,344.2266159460414,None,344.3257503120112,None,344.3257503120112,None,0.001246890693437308,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_7_a_h-copy.png,male,0,1,1,1,0,50,50,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,344.7746500420035,345.83948374004103,345.8126712870435,345.93939454702195,p,0.6571112099918537,345.8126712870435,None,345.9112502110074,None,345.9112502110074,None,0.0011305037187412381,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_10_a_h-copy.png,female,0,1,1,1,0,51,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,346.50918113900116,347.34313887602184,347.3162527240347,347.4395492710173,q,0.9964956390322186,347.3162527240347,None,347.3915703340317,None,347.3915703340317,None,0.003870600718073547,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_8_h-copy.png,male,0,1,1,1,0,52,52,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,348.37383213604335,349.49102583603235,349.44204142299714,349.55966511304723,q,4.758908074989449,349.44204142299714,None,349.5406761500053,None,349.5406761500053,None,0.015397236391436309,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_3_a_h-copy.png,male,0,1,1,1,0,53,53,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,354.2604780070251,355.3253119800356,355.2990115180146,355.41150261601433,q,0.847592379024718,355.2990115180146,None,355.3930852820049,None,355.3930852820049,None,0.0008881177054718137,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_10_a-copy.png,female,0,1,1,1,0,54,54,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,356.1932809250429,357.4098258910235,357.3817765490385,357.4925823190133,p,0.8479670759988949,357.3817765490385,None,357.4925823190133,None,357.4925823190133,None,0.005673383653629571,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
